customer_id,annual_income,loan_amount,credit_score,transaction_count,spending_ratio,default_flag,age,employment_type,repayment_history,inflation_rate,unemployment_rate,join_year,join_month,join_day,join_weekday,education_level_encoded,gender_encoded,region_East,region_North,region_South,region_West,purpose_Business,purpose_Car,purpose_Education,purpose_Home,purpose_Other,income_band,good_credit_flag,txn_quantile_bin,txn_kmeans_bin,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
CUST00253,389800.0,128400.0,666.0,25,37.63,0,36.0,Salaried,1,5.4,6.1,2021,3,3,Wednesday,2.0,0,False,True,False,False,False,False,False,True,False,Medium,0,Q2,1,0.3294,4.17,37.63
CUST00254,468600.0,167500.0,693.0,22,72.96,0,46.0,Self-Employed,2,5.9,7.2,2020,10,21,Wednesday,1.0,0,True,False,False,False,False,False,False,True,False,Medium,0,Q2,1,0.3574,3.67,72.96
CUST00255,460300.0,157100.0,604.0,36,15.32,0,22.0,Salaried,0,5.4,6.1,2021,5,29,Saturday,3.0,1,False,True,False,False,False,False,False,True,False,Medium,0,Q3,1,0.3413,6.0,15.32
CUST00256,588600.0,258700.0,644.0,35,40.82,0,21.0,Salaried,1,4.8,5.3,2019,5,5,Sunday,3.0,1,False,False,True,False,False,False,False,False,True,Medium,0,Q3,1,0.4395,5.83,40.82
CUST00257,628300.0,101700.0,645.0,106,25.48,0,32.0,Self-Employed,1,5.4,6.1,2024,5,9,Thursday,2.0,1,False,True,False,False,False,False,True,False,False,Medium,0,Q4,0,0.1619,17.67,25.48
CUST00258,460300.0,78200.0,618.6,46,17.65,0,25.0,Self-Employed,1,5.9,7.2,2024,8,20,Tuesday,3.0,0,True,False,False,False,False,True,False,False,False,Medium,0,Q4,1,0.1699,7.67,17.65
CUST00259,586300.0,51100.0,565.0,30,10.42,0,57.0,Salaried,6,5.4,6.1,2019,9,11,Wednesday,2.0,1,False,True,False,False,True,False,False,False,False,Medium,0,Q2,1,0.0872,5.0,10.42
CUST00260,381900.0,126800.0,646.0,96,103.18,0,52.0,Self-Employed,2,5.9,7.2,2024,7,20,Saturday,2.0,1,True,False,False,False,False,True,False,False,False,Low,0,Q4,0,0.332,16.0,103.18
CUST00261,883500.0,352300.0,803.0,33,13.29,0,29.0,Self-Employed,1,5.1,5.8,2021,3,13,Saturday,1.0,2,False,False,False,True,False,True,False,False,False,High,1,Q2,1,0.3988,5.5,13.29
CUST00262,379100.0,170100.0,743.0,5,34.05,0,61.0,Salaried,2,5.4,6.1,2025,6,9,Monday,2.0,1,False,True,False,False,False,False,False,True,False,Low,1,Q1,2,0.4487,0.83,34.05
CUST00263,838000.0,504150.0,758.0,41,41.71,0,55.0,Unemployed,4,5.4,6.1,2023,7,22,Saturday,2.0,0,False,True,False,False,False,True,False,False,False,High,1,Q3,1,0.6016,6.83,41.71
CUST00264,251600.0,111300.0,652.0,103,9.44,0,39.0,Self-Employed,2,4.8,5.3,2022,9,7,Wednesday,3.0,2,False,False,True,False,False,True,False,False,False,Low,0,Q4,0,0.4424,17.17,9.44
CUST00265,412000.0,226000.0,676.0,22,44.76,0,36.0,Self-Employed,2,5.1,5.8,2020,1,18,Saturday,2.0,1,False,False,False,True,False,False,True,False,False,Medium,0,Q2,1,0.5485,3.67,44.76
CUST00266,421300.0,131100.0,730.0,37,78.08,0,23.0,Self-Employed,2,5.4,6.1,2019,6,18,Tuesday,3.0,0,False,True,False,False,False,False,False,True,False,Medium,1,Q3,1,0.3112,6.17,78.08
CUST00267,554300.0,235900.0,775.0,45,50.68,0,40.0,Salaried,1,4.8,5.3,2020,6,10,Wednesday,2.0,1,False,False,True,False,False,False,True,False,False,Medium,1,Q4,1,0.4256,7.5,50.68
CUST00268,720600.0,344600.0,494.0,10,27.85,0,44.0,Salaried,1,5.4,6.1,2019,1,7,Monday,1.0,0,False,True,False,False,False,False,False,True,False,High,0,Q1,2,0.4782,1.67,27.85
CUST00269,278700.0,91000.0,545.0,85,32.22,0,44.0,Salaried,0,5.9,7.2,2025,11,2,Sunday,3.0,1,True,False,False,False,False,False,False,True,False,Low,0,Q4,0,0.3265,14.17,32.22
CUST00270,297000.0,23800.0,755.0,94,26.36,0,44.0,Salaried,1,4.8,5.3,2023,7,21,Friday,2.0,0,False,False,True,False,False,True,False,False,False,Low,1,Q4,0,0.0801,15.67,26.36
CUST00271,260200.0,111800.0,628.0,4,18.88,0,31.0,Salaried,1,5.9,7.2,2020,10,17,Saturday,1.0,1,True,False,False,False,False,False,False,False,True,Low,0,Q1,2,0.4297,0.67,18.88
CUST00272,885700.0,504150.0,596.0,7,12.07,0,28.0,Self-Employed,0,5.1,5.8,2021,8,9,Monday,2.0,0,False,False,False,True,False,True,False,False,False,High,0,Q1,2,0.5692,1.17,12.07
CUST00273,559000.0,44900.0,550.0,88,21.46,0,56.0,Self-Employed,3,5.4,6.1,2023,9,15,Friday,1.0,0,False,True,False,False,False,False,True,False,False,Medium,0,Q4,0,0.0803,14.67,21.46
CUST00274,300100.0,150600.0,606.0,98,35.41,0,58.0,Salaried,2,5.1,5.8,2024,7,22,Monday,2.0,1,False,False,False,True,False,False,False,True,False,Low,0,Q4,0,0.5018,16.33,35.41
CUST00275,400600.0,68300.0,538.0,97,80.47,0,60.0,Self-Employed,4,5.4,6.1,2024,6,25,Tuesday,2.0,0,False,True,False,False,False,False,False,True,False,Medium,0,Q4,0,0.1705,16.17,80.47
CUST00276,832200.0,233300.0,817.0,98,24.61,0,40.0,Self-Employed,0,5.1,5.8,2023,2,21,Tuesday,2.0,1,False,False,False,True,False,False,False,True,False,High,1,Q4,0,0.2803,16.33,24.61
CUST00277,431400.0,209800.0,648.0,44,25.29,0,55.0,Salaried,0,5.9,7.2,2023,5,11,Thursday,3.0,1,True,False,False,False,False,True,False,False,False,Medium,0,Q3,1,0.4863,7.33,25.29
CUST00278,420100.0,152500.0,645.0,35,18.1,0,45.0,Salaried,2,5.1,5.8,2021,3,20,Saturday,2.0,1,False,False,False,True,False,False,False,True,False,Medium,0,Q3,1,0.363,5.83,18.1
CUST00279,344000.0,63100.0,697.0,45,87.36,0,55.0,Salaried,1,5.4,6.1,2025,6,26,Thursday,1.0,1,False,True,False,False,False,False,False,True,False,Low,0,Q4,1,0.1834,7.5,87.36
CUST00280,308300.0,71300.0,727.0,9,28.51,0,45.0,Self-Employed,3,5.4,6.1,2021,6,21,Monday,2.0,1,False,True,False,False,True,False,False,False,False,Low,1,Q1,2,0.2313,1.5,28.51
CUST00281,832800.0,445600.0,726.0,30,50.58,0,49.0,Salaried,2,4.8,5.3,2020,6,5,Friday,3.0,0,False,False,True,False,False,False,False,True,False,High,1,Q2,1,0.5351,5.0,50.58
CUST00282,1038500.0,332500.0,736.0,30,43.79,0,38.0,Self-Employed,0,4.8,5.3,2025,6,6,Friday,1.0,1,False,False,True,False,False,False,True,False,False,Very High,1,Q2,1,0.3202,5.0,43.79
CUST00283,313800.0,53200.0,600.0,36,53.25,0,38.0,Salaried,2,5.4,6.1,2021,9,24,Friday,1.0,0,False,True,False,False,False,True,False,False,False,Low,0,Q3,1,0.1695,6.0,53.25
CUST00284,920100.0,282300.0,626.0,44,53.42,0,22.0,Self-Employed,2,4.8,5.3,2024,12,16,Monday,0.0,1,False,False,True,False,False,True,False,False,False,Very High,0,Q3,1,0.3068,7.33,53.42
CUST00285,392700.0,104300.0,712.0,39,25.44,0,55.0,Self-Employed,1,5.4,6.1,2022,4,15,Friday,0.0,1,False,True,False,False,False,False,True,False,False,Medium,1,Q3,1,0.2656,6.5,25.44
CUST00286,621700.0,395200.0,608.0,9,19.92,0,36.0,Self-Employed,0,4.8,5.3,2023,11,21,Tuesday,3.0,2,False,False,True,False,False,True,False,False,False,Medium,0,Q1,2,0.6357,1.5,19.92
CUST00287,922300.0,464500.0,650.0,7,87.24,0,61.0,Unemployed,0,5.1,5.8,2020,10,9,Friday,2.0,1,False,False,False,True,False,False,False,True,False,Very High,0,Q1,2,0.5036,1.17,87.24
CUST00288,458000.0,172500.0,682.0,13,19.73,0,56.0,Self-Employed,2,4.8,5.3,2022,1,1,Saturday,1.0,0,False,False,True,False,True,False,False,False,False,Medium,0,Q2,2,0.3766,2.17,19.73
CUST00289,421900.0,187100.0,713.0,9,31.69,0,53.0,Self-Employed,2,5.4,6.1,2022,12,29,Thursday,2.0,1,False,True,False,False,True,False,False,False,False,Medium,1,Q1,2,0.4435,1.5,31.69
CUST00290,701200.0,214300.0,508.0,82,16.71,0,24.0,Unemployed,4,4.8,5.3,2025,2,16,Sunday,1.0,1,False,False,True,False,False,False,False,True,False,High,0,Q4,0,0.3056,13.67,16.71
CUST00291,296700.0,83200.0,707.0,7,52.09,0,53.0,Self-Employed,1,5.4,6.1,2022,3,20,Sunday,3.0,1,False,True,False,False,False,False,False,True,False,Low,1,Q1,2,0.2804,1.17,52.09
CUST00292,819300.0,191300.0,631.0,9,23.97,0,34.0,Salaried,2,5.1,5.8,2020,10,3,Saturday,3.0,0,False,False,False,True,True,False,False,False,False,High,0,Q1,2,0.2335,1.5,23.97
CUST00293,521400.0,198800.0,707.0,49,18.43,0,41.0,Salaried,2,5.4,6.1,2019,4,4,Thursday,1.0,1,False,True,False,False,False,True,False,False,False,Medium,1,Q4,1,0.3813,8.17,18.43
CUST00294,377000.0,155600.0,712.0,39,33.07,0,40.0,Salaried,0,5.9,7.2,2024,5,2,Thursday,3.0,1,True,False,False,False,False,False,True,False,False,Low,1,Q3,1,0.4127,6.5,33.07
CUST00295,372500.0,265700.0,779.0,10,73.91,0,28.0,Salaried,2,5.1,5.8,2023,2,16,Thursday,2.0,0,False,False,False,True,False,True,False,False,False,Low,1,Q1,2,0.7133,1.67,73.91
CUST00296,262400.0,131500.0,758.0,28,16.29,0,44.0,Salaried,0,5.1,5.8,2019,8,7,Wednesday,1.0,1,False,False,False,True,False,False,False,True,False,Low,1,Q2,1,0.5011,4.67,16.29
CUST00297,384100.0,64400.0,758.0,44,56.74,0,44.0,Salaried,1,5.9,7.2,2019,12,23,Monday,1.0,1,True,False,False,False,False,False,True,False,False,Low,1,Q3,1,0.1677,7.33,56.74
CUST00298,434200.0,44000.0,765.0,1,17.26,0,37.0,Unemployed,0,5.1,5.8,2024,4,24,Wednesday,2.0,1,False,False,False,True,False,False,True,False,False,Medium,1,Q1,2,0.1013,0.17,17.26
CUST00299,303300.0,131300.0,673.0,10,4.49,0,53.0,Self-Employed,3,5.1,5.8,2019,4,28,Sunday,2.0,1,False,False,False,True,False,False,False,True,False,Low,0,Q1,2,0.4329,1.67,4.49
CUST00300,479000.0,257000.0,653.0,85,35.13,0,32.0,Salaried,3,5.9,7.2,2025,7,8,Tuesday,3.0,1,True,False,False,False,False,True,False,False,False,Medium,0,Q4,0,0.5365,14.17,35.13
CUST00301,667680.0,282400.0,720.0,69,13.93,0,42.0,Salaried,3,5.9,7.2,2021,7,31,Saturday,2.0,1,True,False,False,False,True,False,False,False,False,High,1,Q4,0,0.423,11.5,13.93
CUST00302,444200.0,151100.0,709.0,23,18.42,0,42.0,Salaried,4,5.9,7.2,2022,4,13,Wednesday,3.0,1,True,False,False,False,False,False,True,False,False,Medium,1,Q2,1,0.3402,3.83,18.42
CUST00303,658800.0,305000.0,625.0,11,12.32,0,50.0,Salaried,0,4.8,5.3,2019,10,23,Wednesday,2.0,1,False,False,True,False,False,False,False,True,False,High,0,Q2,2,0.463,1.83,12.32
CUST00304,420880.0,96300.0,682.0,35,94.1,0,58.0,Salaried,0,5.9,7.2,2019,4,15,Monday,3.0,0,True,False,False,False,False,False,True,False,False,Medium,0,Q3,1,0.2288,5.83,94.1
CUST00305,768000.0,242000.0,647.0,27,35.27,0,58.0,Salaried,1,4.8,5.3,2024,1,12,Friday,2.0,1,False,False,True,False,True,False,False,False,False,High,0,Q2,1,0.3151,4.5,35.27
CUST00306,516500.0,105100.0,582.0,6,24.32,0,28.0,Salaried,2,5.4,6.1,2019,3,30,Saturday,1.0,1,False,True,False,False,True,False,False,False,False,Medium,0,Q1,2,0.2035,1.0,24.32
CUST00307,980100.0,245600.0,753.0,36,12.02,0,47.0,Self-Employed,1,5.4,6.1,2022,9,24,Saturday,2.0,1,False,True,False,False,False,False,True,False,False,Very High,1,Q3,1,0.2506,6.0,12.02
CUST00308,1152675.0,504150.0,654.0,42,31.81,0,47.0,Self-Employed,3,5.4,6.1,2021,12,21,Tuesday,2.0,1,False,True,False,False,False,False,False,True,False,Very High,0,Q3,1,0.4374,7.0,31.81
CUST00309,395700.0,109200.0,814.0,6,58.83,0,54.0,Salaried,0,5.4,6.1,2020,2,13,Thursday,0.0,1,False,True,False,False,True,False,False,False,False,Medium,1,Q1,2,0.276,1.0,58.83
CUST00310,403100.0,92200.0,520.0,38,37.49,0,41.0,Salaried,2,5.4,6.1,2019,4,16,Tuesday,2.0,1,False,True,False,False,False,False,True,False,False,Medium,0,Q3,1,0.2287,6.33,37.49
CUST00311,437700.0,161400.0,605.0,79,66.87,0,50.0,Salaried,2,5.9,7.2,2022,12,4,Sunday,1.0,1,True,False,False,False,False,False,False,True,False,Medium,0,Q4,0,0.3687,13.17,66.87
CUST00312,639300.0,92700.0,653.0,7,101.88,0,53.0,Salaried,0,4.8,5.3,2023,2,27,Monday,2.0,0,False,False,True,False,False,True,False,False,False,Medium,0,Q1,2,0.145,1.17,101.88
CUST00313,888000.0,316100.0,741.0,86,26.01,0,48.0,Unemployed,1,5.1,5.8,2019,9,10,Tuesday,2.0,0,False,False,False,True,False,True,False,False,False,High,1,Q4,0,0.356,14.33,26.01
CUST00314,364500.0,178000.0,682.0,8,19.4,0,53.0,Salaried,1,5.4,6.1,2022,2,10,Thursday,1.0,1,False,True,False,False,False,False,True,False,False,Low,0,Q1,2,0.4883,1.33,19.4
CUST00315,580500.0,346800.0,675.0,94,98.69,0,25.0,Salaried,0,5.4,6.1,2025,8,1,Friday,1.0,0,False,True,False,False,False,False,False,True,False,Medium,0,Q4,0,0.5974,15.67,98.69
CUST00316,459900.0,172300.0,560.0,7,42.09,0,39.0,Salaried,1,5.9,7.2,2020,4,11,Saturday,2.0,0,True,False,False,False,False,False,True,False,False,Medium,0,Q1,2,0.3746,1.17,42.09
CUST00317,645700.0,46000.0,557.0,10,29.34,0,24.0,Salaried,2,5.9,7.2,2020,2,2,Sunday,3.0,1,True,False,False,False,False,False,False,False,True,High,0,Q1,2,0.0712,1.67,29.34
CUST00318,964400.0,397800.0,676.0,37,75.44,0,55.0,Self-Employed,1,5.4,6.1,2019,7,1,Monday,0.0,0,False,True,False,False,True,False,False,False,False,Very High,0,Q3,1,0.4125,6.17,75.44
CUST00319,438800.0,332700.0,716.8,31,5.71,0,37.0,Self-Employed,2,5.1,5.8,2020,11,19,Thursday,3.0,1,False,False,False,True,False,False,False,False,True,Medium,1,Q2,1,0.7582,5.17,5.71
CUST00320,230600.0,87600.0,607.0,75,28.85,0,64.0,Self-Employed,3,5.1,5.8,2020,8,15,Saturday,1.0,1,False,False,False,True,False,False,False,False,True,Low,0,Q4,0,0.3799,12.5,28.85
CUST00321,683300.0,198400.0,690.0,44,28.7,0,48.0,Salaried,0,4.8,5.3,2022,6,21,Tuesday,3.0,1,False,False,True,False,False,False,False,True,False,High,0,Q3,1,0.2904,7.33,28.7
CUST00322,336100.0,99000.0,571.0,4,66.59,0,50.0,Salaried,3,4.8,5.3,2020,12,20,Sunday,3.0,1,False,False,True,False,False,False,True,False,False,Low,0,Q1,2,0.2946,0.67,66.59
CUST00323,458400.0,293000.0,778.0,37,69.38,0,49.0,Salaried,0,5.1,5.8,2024,7,11,Thursday,2.0,0,False,False,False,True,False,True,False,False,False,Medium,1,Q3,1,0.6392,6.17,69.38
CUST00324,696700.0,108300.0,748.0,34,92.09,0,26.0,Self-Employed,2,5.9,7.2,2019,6,26,Wednesday,2.0,2,True,False,False,False,True,False,False,False,False,High,1,Q2,1,0.1554,5.67,92.09
CUST00325,559000.0,86300.0,524.0,16,17.4,0,55.0,Salaried,0,4.8,5.3,2025,10,10,Friday,2.0,0,False,False,True,False,False,False,False,True,False,Medium,0,Q2,2,0.1544,2.67,17.4
CUST00326,467100.0,209400.0,575.0,41,49.2,0,61.0,Salaried,2,5.1,5.8,2019,10,6,Sunday,2.0,1,False,False,False,True,False,False,False,False,True,Medium,0,Q3,1,0.4483,6.83,49.2
CUST00327,377300.0,83500.0,467.0,37,7.55,0,57.0,Salaried,2,4.8,5.3,2023,3,5,Sunday,0.0,0,False,False,True,False,False,False,True,False,False,Low,0,Q3,1,0.2213,6.17,7.55
CUST00328,132600.0,20000.0,587.0,88,35.29,0,44.0,Self-Employed,4,4.8,5.3,2020,10,29,Thursday,0.0,0,False,False,True,False,True,False,False,False,False,Low,0,Q4,0,0.1508,14.67,35.29
CUST00329,669500.0,125400.0,711.0,98,17.93,0,49.0,Salaried,3,5.4,6.1,2019,11,18,Monday,0.0,1,False,True,False,False,False,False,False,True,False,High,1,Q4,0,0.1873,16.33,17.93
CUST00330,436300.0,271700.0,617.0,8,26.28,0,51.0,Salaried,2,5.1,5.8,2022,11,23,Wednesday,2.0,1,False,False,False,True,False,False,False,True,False,Medium,0,Q1,2,0.6227,1.33,26.28
CUST00331,966100.0,504150.0,687.0,35,84.54,0,44.0,Salaried,0,5.9,7.2,2023,9,7,Thursday,1.0,0,True,False,False,False,True,False,False,False,False,Very High,0,Q3,1,0.5218,5.83,84.54
CUST00332,584900.0,183800.0,528.0,41,17.06,0,53.0,Self-Employed,2,5.9,7.2,2020,1,28,Tuesday,2.0,1,True,False,False,False,False,False,False,True,False,Medium,0,Q3,1,0.3142,6.83,17.06
CUST00333,383300.0,185000.0,714.0,38,10.94,0,41.0,Salaried,3,5.4,6.1,2023,11,28,Tuesday,3.0,0,False,True,False,False,True,False,False,False,False,Low,1,Q3,1,0.4827,6.33,10.94
CUST00334,790200.0,105000.0,606.0,32,54.23,0,52.0,Unemployed,1,5.4,6.1,2020,12,25,Friday,1.0,1,False,True,False,False,False,False,False,True,False,High,0,Q2,1,0.1329,5.33,54.23
CUST00335,820800.0,296400.0,651.0,78,3.11,0,43.0,Salaried,1,4.8,5.3,2024,4,29,Monday,2.0,1,False,False,True,False,False,False,True,False,False,High,0,Q4,0,0.3611,13.0,3.11
CUST00336,443000.0,116300.0,643.0,28,21.26,0,53.0,Unemployed,2,5.9,7.2,2021,10,13,Wednesday,2.0,1,True,False,False,False,False,True,False,False,False,Medium,0,Q2,1,0.2625,4.67,21.26
CUST00337,836600.0,430600.0,548.0,89,3.85,0,23.0,Self-Employed,1,4.8,5.3,2024,8,5,Monday,3.0,1,False,False,True,False,False,False,True,False,False,High,0,Q4,0,0.5147,14.83,3.85
CUST00338,380800.0,143700.0,558.0,94,8.82,0,38.0,Salaried,2,5.4,6.1,2024,5,23,Thursday,3.0,0,False,True,False,False,False,False,True,False,False,Low,0,Q4,0,0.3774,15.67,8.82
CUST00339,516460.0,259000.0,727.0,113,3.76,0,45.0,Self-Employed,0,5.1,5.8,2024,10,18,Friday,3.0,1,False,False,False,True,False,True,False,False,False,Medium,1,Q4,0,0.5015,18.83,3.76
CUST00340,569060.0,246600.0,682.0,97,46.22,1,62.0,Salaried,0,5.4,6.1,2024,6,17,Monday,3.0,0,False,True,False,False,False,False,False,True,False,Medium,0,Q4,0,0.4333,16.17,46.22
CUST00341,696000.0,363900.0,734.0,32,34.73,0,51.0,Unemployed,1,5.1,5.8,2023,6,28,Wednesday,0.0,1,False,False,False,True,False,False,False,True,False,High,1,Q2,1,0.5228,5.33,34.73
CUST00342,646700.0,344400.0,676.0,12,7.44,0,23.0,Self-Employed,0,5.4,6.1,2020,12,13,Sunday,3.0,0,False,True,False,False,False,False,True,False,False,High,0,Q2,2,0.5325,2.0,7.44
CUST00343,421000.0,189600.0,661.0,28,5.64,0,60.0,Salaried,1,5.9,7.2,2019,2,2,Saturday,2.0,1,True,False,False,False,False,False,True,False,False,Medium,0,Q2,1,0.4504,4.67,5.64
CUST00344,799800.0,403600.0,512.0,7,20.64,0,44.0,Self-Employed,0,5.4,6.1,2024,7,22,Monday,1.0,0,False,True,False,False,True,False,False,False,False,High,0,Q1,2,0.5046,1.17,20.64
CUST00345,462300.0,166100.0,628.0,45,29.57,0,52.0,Unemployed,1,5.1,5.8,2020,3,28,Saturday,3.0,0,False,False,False,True,False,True,False,False,False,Medium,0,Q4,1,0.3593,7.5,29.57
CUST00346,378500.0,20000.0,648.0,31,110.06,0,42.0,Salaried,2,4.8,5.3,2021,11,10,Wednesday,1.0,1,False,False,True,False,False,True,False,False,False,Low,0,Q2,1,0.0528,5.17,110.06
CUST00347,1152675.0,504150.0,806.0,41,3.21,0,43.0,Salaried,3,5.4,6.1,2019,12,20,Friday,2.0,1,False,True,False,False,False,True,False,False,False,Very High,1,Q3,1,0.4374,6.83,3.21
CUST00348,1152675.0,119500.0,705.0,79,9.91,0,22.0,Self-Employed,1,4.8,5.3,2020,9,6,Sunday,1.0,0,False,False,True,False,False,False,False,True,False,Very High,1,Q4,0,0.1037,13.17,9.91
CUST00349,350100.0,173400.0,773.0,95,63.84,0,47.0,Self-Employed,3,5.4,6.1,2024,9,11,Wednesday,2.0,2,False,True,False,False,False,True,False,False,False,Low,1,Q4,0,0.4953,15.83,63.84
CUST00350,874300.0,334200.0,698.0,11,60.02,0,62.0,Salaried,0,5.4,6.1,2024,2,20,Tuesday,2.0,1,False,True,False,False,False,False,False,False,True,High,0,Q2,2,0.3822,1.83,60.02
CUST00351,293300.0,34100.0,593.0,35,47.54,0,22.0,Salaried,3,5.1,5.8,2020,11,11,Wednesday,2.0,0,False,False,False,True,True,False,False,False,False,Low,0,Q3,1,0.1163,5.83,47.54
CUST00352,609000.0,130700.0,659.0,35,46.71,0,46.0,Salaried,2,4.8,5.3,2023,7,17,Monday,2.0,0,False,False,True,False,False,True,False,False,False,Medium,0,Q3,1,0.2146,5.83,46.71
CUST00353,558900.0,235200.0,669.0,27,37.62,0,37.0,Salaried,1,5.1,5.8,2022,3,9,Wednesday,1.0,0,False,False,False,True,False,False,True,False,False,Medium,0,Q2,1,0.4208,4.5,37.62
CUST00354,1014100.0,352800.0,706.6,47,39.08,0,44.0,Salaried,3,5.9,7.2,2022,5,14,Saturday,3.0,2,True,False,False,False,True,False,False,False,False,Very High,1,Q4,1,0.3479,7.83,39.08
CUST00355,364200.0,177500.0,619.0,25,32.49,0,53.0,Unemployed,3,5.9,7.2,2024,5,6,Monday,1.0,1,True,False,False,False,False,True,False,False,False,Low,0,Q2,1,0.4874,4.17,32.49
CUST00356,321600.0,235100.0,634.0,34,37.03,0,29.0,Salaried,2,5.4,6.1,2024,11,7,Thursday,2.0,1,False,True,False,False,False,False,False,True,False,Low,0,Q2,1,0.731,5.67,37.03
CUST00357,464000.0,78900.0,778.0,91,31.08,0,63.0,Self-Employed,1,5.4,6.1,2024,8,26,Monday,3.0,1,False,True,False,False,False,False,False,True,False,Medium,1,Q4,0,0.17,15.17,31.08
CUST00358,424920.0,223300.0,484.0,89,113.94,0,59.0,Salaried,2,5.1,5.8,2021,5,25,Tuesday,3.0,1,False,False,False,True,False,True,False,False,False,Medium,0,Q4,0,0.5255,14.83,113.94
CUST00359,328400.0,141000.0,746.0,12,37.91,0,49.0,Salaried,1,5.1,5.8,2019,1,17,Thursday,2.0,0,False,False,False,True,False,False,False,False,True,Low,1,Q2,2,0.4294,2.0,37.91
CUST00360,152500.0,105300.0,575.0,38,12.24,0,62.0,Salaried,2,5.4,6.1,2019,8,4,Sunday,2.0,0,False,True,False,False,False,False,True,False,False,Low,0,Q3,1,0.6905,6.33,12.24
CUST00361,502300.0,171400.0,540.0,30,9.82,0,46.0,Salaried,2,5.4,6.1,2020,9,5,Saturday,3.0,1,False,True,False,False,False,False,False,True,False,Medium,0,Q2,1,0.3412,5.0,9.82
CUST00362,749600.0,131600.0,744.0,7,35.75,0,55.0,Self-Employed,1,4.8,5.3,2024,3,22,Friday,3.0,0,False,False,True,False,False,False,False,True,False,High,1,Q1,2,0.1756,1.17,35.75
CUST00363,309800.0,133100.0,709.0,3,22.47,0,44.0,Self-Employed,0,5.1,5.8,2021,6,11,Friday,2.0,0,False,False,False,True,True,False,False,False,False,Low,1,Q1,2,0.4296,0.5,22.47
CUST00364,716100.0,101300.0,750.0,47,1.64,0,44.0,Self-Employed,6,5.4,6.1,2021,1,5,Tuesday,1.0,1,False,True,False,False,True,False,False,False,False,High,1,Q4,1,0.1415,7.83,1.64
CUST00365,306800.0,37400.0,714.0,38,41.53,0,33.0,Salaried,1,4.8,5.3,2020,8,4,Tuesday,1.0,1,False,False,True,False,False,False,True,False,False,Low,1,Q3,1,0.1219,6.33,41.53
CUST00366,457700.0,54100.0,815.0,6,15.41,0,27.0,Self-Employed,0,5.1,5.8,2023,11,1,Wednesday,1.0,1,False,False,False,True,False,False,True,False,False,Medium,1,Q1,2,0.1182,1.0,15.41
CUST00367,686100.0,116500.0,695.0,38,35.73,0,56.0,Salaried,2,5.4,6.1,2025,12,17,Wednesday,2.0,1,False,True,False,False,False,False,False,True,False,High,0,Q3,1,0.1698,6.33,35.73
CUST00368,286500.0,65800.0,637.0,42,30.88,0,44.0,Self-Employed,1,5.4,6.1,2020,5,17,Sunday,0.0,1,False,True,False,False,True,False,False,False,False,Low,0,Q3,1,0.2297,7.0,30.88
CUST00369,530600.0,169200.0,677.0,5,22.69,0,21.0,Self-Employed,5,5.9,7.2,2022,2,7,Monday,2.0,1,True,False,False,False,True,False,False,False,False,Medium,0,Q1,2,0.3189,0.83,22.69
CUST00370,844700.0,504150.0,674.2,5,13.48,0,28.0,Salaried,2,5.1,5.8,2024,10,4,Friday,1.0,1,False,False,False,True,False,False,False,True,False,High,0,Q1,2,0.5968,0.83,13.48
CUST00371,605200.0,140700.0,588.0,96,36.53,1,36.0,Self-Employed,1,5.4,6.1,2020,8,4,Tuesday,1.0,1,False,True,False,False,True,False,False,False,False,Medium,0,Q4,0,0.2325,16.0,36.53
CUST00372,353500.0,28700.0,598.0,15,33.61,0,34.0,Salaried,3,4.8,5.3,2021,1,11,Monday,3.0,1,False,False,True,False,False,False,False,True,False,Low,0,Q2,2,0.0812,2.5,33.61
CUST00373,968400.0,141300.0,625.0,92,17.86,0,32.0,Salaried,0,4.8,5.3,2025,3,26,Wednesday,2.0,1,False,False,True,False,False,False,False,True,False,Very High,0,Q4,0,0.1459,15.33,17.86
CUST00374,657600.0,244000.0,638.2,38,40.14,0,43.0,Self-Employed,1,4.8,5.3,2020,3,1,Sunday,0.0,0,False,False,True,False,False,False,False,True,False,High,0,Q3,1,0.371,6.33,40.14
CUST00375,211700.0,119400.0,661.0,10,23.09,0,35.0,Salaried,3,5.9,7.2,2020,1,22,Wednesday,3.0,1,True,False,False,False,False,False,False,True,False,Low,0,Q1,2,0.564,1.67,23.09
CUST00376,721400.0,349900.0,499.0,10,29.42,0,48.0,Salaried,5,4.8,5.3,2021,10,22,Friday,0.0,0,False,False,True,False,False,True,False,False,False,High,0,Q1,2,0.485,1.67,29.42
CUST00377,378100.0,284900.0,654.0,7,15.2,1,54.0,Self-Employed,2,4.8,5.3,2022,8,17,Wednesday,2.0,2,False,False,True,False,False,True,False,False,False,Low,0,Q1,2,0.7535,1.17,15.2
CUST00378,534200.0,262100.0,719.0,9,46.41,0,22.0,Salaried,1,4.8,5.3,2019,11,28,Thursday,2.0,1,False,False,True,False,False,True,False,False,False,Medium,1,Q1,2,0.4906,1.5,46.41
CUST00379,769600.0,77100.0,612.0,6,71.34,0,52.0,Salaried,2,5.9,7.2,2021,10,7,Thursday,1.0,1,True,False,False,False,False,True,False,False,False,High,0,Q1,2,0.1002,1.0,71.34
