customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST1353,60.0,Female,North,Graduate,Salaried,644295.5395351832,511952.6068069613,Home,773.6586513722813,1,46,29.324182084744628,2018-08-15 19:43:46,0
CUST1354,53.0,Female,East,Secondary,Salaried,326346.2122548742,225521.10947499558,Home,584.5836678411142,3,45,3.0248854716675733,2024-04-03 21:38:35,1
CUST1355,29.0,Other,East,Primary,Salaried,349340.874539347,345568.8806944716,Home,826.3348934308979,2,41,26.742840275552204,2022-01-27 03:28:23,0
CUST1356,63.0,Male,West,Graduate,Salaried,150000.0,229720.0709240631,Home,649.5779522312763,0,35,8.212169367417086,2024-02-09 02:46:17,1
CUST1357,59.0,Male,North,Primary,Self-Employed,788509.0456906944,617716.2157051996,Education,728.0570030386133,0,39,1.0,2015-06-13 21:37:35,0
CUST1358,49.0,Female,South,Secondary,Salaried,603045.4041234899,325802.86763932597,Other,682.2355658802883,1,43,13.396350596757737,2018-12-14 13:57:00,0
CUST1359,62.0,Female,East,Graduate,Unemployed,809570.2262930314,337254.6166743392,Other,686.5632052477093,1,37,14.208857188961671,2024-08-23 15:34:56,1
CUST1360,46.0,Male,West,Primary,Unemployed,372452.40083772154,341049.8465811771,Home,535.9109026285516,1,29,15.739015310543078,2017-02-19 20:10:24,0
CUST1361,55.0,Female,North,Post-Graduate,Salaried,604881.4679066325,174021.08659877817,Education,612.1717765617564,1,40,30.504601267157067,2024-07-19 17:52:32,1
CUST1362,45.0,Male,West,Primary,Salaried,642965.3012233203,183883.28558364397,Education,745.6781169986963,1,40,9.234736119586561,2015-01-30 03:51:34,0
CUST1363,44.0,Male,South,Secondary,Salaried,487643.501033997,385211.3346112275,Home,622.4543038584002,1,29,9.468650819304846,2022-11-27 20:55:31,0
CUST1364,33.0,Male,East,Graduate,Self-Employed,289314.44030664145,261933.9620321806,Car,661.1065666174251,3,35,1.561577075184435,2015-06-02 15:17:47,0
CUST1365,27.0,Female,West,Secondary,Salaried,949174.2672270314,119782.56206104971,Home,526.206229730468,1,34,29.0245264149728,2022-10-19 16:04:59,1
CUST1366,56.0,Female,West,Secondary,Salaried,879856.6682540101,747031.5170878145,Car,606.9938447199405,2,50,20.973180138534865,2018-10-24 03:38:55,1
CUST1367,40.0,Male,West,Secondary,Salaried,523613.54565492703,436630.73653444176,Home,739.8431438105172,0,51,10.747471624281745,2022-09-23 23:22:30,0
CUST1368,,,South,Secondary,,,248345.39905377495,Car,,0,31,30.535518360446005,2018-02-16 16:55:41,0
CUST1369,28.0,Male,West,Post-Graduate,Self-Employed,503041.8647286214,206055.20780504876,Car,707.3663229596931,0,30,19.27003000200487,2018-11-09 03:30:46,0
CUST1370,36.0,Male,South,Secondary,Salaried,400919.2793950505,273540.648860219,Home,664.2222510867988,3,41,15.836366395654819,2020-11-18 15:13:39,1
CUST1371,34.0,Female,South,Graduate,Self-Employed,965452.3009914027,331211.37956549093,Car,631.1235611181457,2,42,17.901417457862852,2022-07-11 16:38:57,0
CUST1372,32.0,Female,South,Post-Graduate,Salaried,268926.2237188397,71696.6683225444,Business,627.6060366142394,1,41,25.28895642681515,2018-08-13 16:57:53,0
CUST1373,43.0,Female,East,Graduate,Salaried,542899.260605777,862344.2446710784,Other,610.717624153761,0,38,26.97043304786999,2020-12-29 02:48:08,0
CUST1374,,,East,Post-Graduate,,,151156.2598998964,Education,,0,30,8.525588120888743,2017-06-11 00:32:36,0
CUST1375,48.0,Female,West,Secondary,Salaried,930247.3157374572,242524.16168401943,Car,724.3792179848925,2,38,3.7921909889796415,2016-01-30 00:13:28,0
CUST1376,54.0,Female,West,Post-Graduate,Salaried,779317.7308472036,247934.5625557541,Car,615.4364948604181,2,37,4.258861658578036,2021-02-11 07:13:02,1
CUST1377,22.0,Male,East,Primary,Salaried,265550.04508653627,804607.7183358996,Education,794.6072257753846,0,44,25.49901734302255,2024-10-31 05:43:52,0
CUST1378,52.0,Male,North,Graduate,Self-Employed,599449.9517931635,230297.1465056116,Car,673.9626002434569,2,38,51.564273501998805,2016-03-09 13:57:43,1
CUST1379,43.0,Male,East,Graduate,Self-Employed,604212.0396728719,629766.4885805674,Education,603.8990456777382,2,42,13.1694835204207,2022-03-01 10:28:45,0
CUST1380,42.0,Male,South,Secondary,Self-Employed,554332.3329401115,309909.7737495877,Home,727.8692761988491,1,38,4.643790628838641,2022-06-11 17:47:47,0
CUST1381,45.0,Female,East,Graduate,Self-Employed,723961.8215060602,136334.82432639188,Business,699.9116754461261,1,38,35.32648406575844,2022-10-29 06:39:43,0
CUST1382,42.0,Male,South,Graduate,Salaried,318178.6144488046,263240.7998011031,Business,517.6658847817873,2,45,44.667727260111164,2015-02-11 16:35:47,0
CUST1383,42.0,Male,West,Primary,Salaried,518272.81749266596,226136.65574922657,Other,567.242291438597,3,36,53.12822615738403,2016-05-24 00:35:17,1
CUST1384,62.0,Male,North,Secondary,Salaried,695763.7496426151,126697.50945067979,Car,640.766375903807,3,39,23.337920625426143,2024-10-30 02:09:06,0
CUST1385,26.0,Female,West,Graduate,Salaried,735915.1370321282,300930.2115953041,Other,523.3113652463842,2,49,49.283260998721026,2024-07-06 22:21:34,0
CUST1386,35.0,Male,South,Graduate,Salaried,629883.8947018394,246043.01316886608,Home,817.242392157729,2,42,1.0,2016-12-20 05:31:14,0
CUST1387,63.0,Female,South,Post-Graduate,Unemployed,542321.5599399402,339033.1005292403,Business,715.7785745631473,2,38,2.835819717686012,2019-02-16 12:24:57,0
CUST1388,57.0,Male,South,Graduate,Salaried,576011.7452747055,272668.39560845896,Home,648.9333722370831,2,42,2.428638419983622,2018-06-03 23:42:53,1
CUST1389,53.0,Male,North,Post-Graduate,Salaried,748081.4244754474,164281.7567738896,Home,622.583475710939,4,42,31.172415104977556,2016-08-13 12:02:31,0
CUST1390,28.0,Female,East,Graduate,Salaried,606780.156825092,385000.6861107545,Car,602.0269076512801,0,36,1.803027470073729,2023-04-15 03:51:54,0
CUST1391,64.0,Female,West,Secondary,Salaried,391630.49091189425,166935.206627633,Home,492.87742736232724,1,56,17.147555840398653,2022-04-12 17:08:47,0
CUST1392,64.0,Male,West,Secondary,Unemployed,353300.4832110193,37805.03925437588,Business,511.37010786834963,1,44,15.999967886878494,2023-01-14 22:51:43,0
CUST1393,25.0,Female,East,Graduate,Salaried,302072.51571277814,262286.25660533766,Other,802.0896585014086,0,43,9.30209502239046,2021-01-21 00:52:15,0
CUST1394,59.0,Female,West,Graduate,Salaried,891116.1636978707,174129.7105937738,Business,775.8879711386068,1,36,51.08355968470497,2018-08-19 22:11:11,0
CUST1395,24.0,Male,North,Primary,Self-Employed,761492.367122489,305369.6541758428,Car,603.9377796060768,3,34,4.6712911105063455,2022-11-07 10:50:14,0
CUST1396,26.0,Female,West,Secondary,Salaried,578702.4233638906,805584.2274548683,Business,722.6399324945966,2,33,10.864475280720667,2018-06-15 16:19:56,0
CUST1397,52.0,Female,South,Post-Graduate,Salaried,509241.50296718325,819659.1121277589,Education,690.5136619997625,0,59,37.19948543602442,2023-05-11 11:31:04,1
CUST1398,50.0,Female,East,Graduate,Salaried,485213.99840652844,219899.5756206869,Other,699.9430365319074,3,42,1.0,2020-03-10 00:15:30,0
CUST1399,55.0,Female,North,Graduate,Salaried,818647.421516442,147870.31184112915,Education,535.9857788399436,3,46,27.94108595958872,2023-03-27 21:43:53,0
CUST1400,60.0,Female,East,Graduate,Unemployed,980886.7016349481,344831.08559668966,Education,505.3457661975872,1,34,42.374585430521186,2023-06-15 02:14:46,1
CUST1401,36.0,Female,North,Secondary,Self-Employed,478921.4152144922,194437.22608445838,Car,744.6075487255912,4,55,67.30485394443168,2016-01-24 00:32:02,0
CUST1402,33.0,Female,South,Secondary,Salaried,827683.1041311419,307142.1391541553,Home,491.65613575705356,1,31,52.24672103589466,2018-07-25 04:22:52,1
CUST1403,62.0,Female,East,Secondary,Self-Employed,605602.5830717778,163322.74334670528,Education,638.1445166893988,3,40,9.618929504539738,2024-07-08 22:27:13,1
CUST1404,,,West,Primary,,,282212.4541030579,Business,,2,32,22.06923151542553,2015-05-30 22:18:39,0
CUST1405,39.0,Female,North,Graduate,Salaried,900842.8565659847,149166.0671066224,Home,613.1879230658873,3,37,2.0111018113985892,2021-01-01 11:25:15,0
CUST1406,37.0,Female,East,Graduate,Salaried,597966.8558514446,494129.0760637665,Business,675.1560657832525,1,43,7.455771344634322,2022-11-30 05:30:24,0
CUST1407,39.0,Male,West,Post-Graduate,Salaried,659272.8878509272,170418.65848741258,Business,595.7926056177239,1,46,2.4740363555853,2018-01-02 02:25:09,0
CUST1408,48.0,Female,East,Post-Graduate,Salaried,649654.7865822891,361010.2107138726,Home,681.6588369972038,0,46,9.46524735970293,2024-08-26 15:34:34,1
CUST1409,46.0,Female,East,Secondary,Self-Employed,274880.1266681097,113679.64387723478,Home,661.2924331752956,1,34,52.023509300872725,2017-02-06 03:21:09,0
CUST1410,57.0,Male,East,Graduate,Unemployed,657682.2297432123,387978.15441507933,Business,817.898588324034,4,48,10.660841988870018,2024-06-16 05:00:37,0
CUST1411,46.0,Female,North,Graduate,Salaried,487461.59511195344,135967.28148233937,Car,539.1672486545497,1,37,20.632593852832127,2018-11-09 20:08:34,0
CUST1412,43.0,Male,West,Post-Graduate,Salaried,1894616.2318252546,1419966.725588595,Other,900.0,2,34,14.201697268402905,2016-02-26 20:12:29,0
CUST1413,29.0,Male,South,Secondary,Salaried,496572.58391024754,448615.1104216097,Other,684.5076079902211,2,45,15.354542828630624,2016-07-31 15:31:45,1
CUST1414,32.0,Female,North,Graduate,Salaried,494922.2260726108,215347.92627210918,Car,629.4877955574163,1,39,87.30984363573471,2021-05-05 13:52:28,0
CUST1415,21.0,Male,North,Graduate,Salaried,805976.5078260662,130940.70335360956,Home,543.0339913689729,3,37,8.779909051166133,2020-10-28 05:14:29,0
CUST1416,21.0,Female,North,Secondary,Salaried,387242.07677959366,327121.6844247163,Business,750.5682224524155,1,26,24.676178234912822,2021-03-15 19:07:08,1
CUST1417,54.0,Female,South,Secondary,Self-Employed,442030.51219014905,146592.3905101158,Other,676.9547464115242,0,37,13.620880806966209,2017-08-21 20:59:53,0
CUST1418,52.0,Male,West,Graduate,Salaried,647077.6521096025,190508.6044950107,Business,548.6482629658725,5,47,1.5773872314982802,2022-10-13 09:59:16,0
CUST1419,45.0,Male,West,Graduate,Salaried,334841.2457291505,284724.57705695357,Car,685.0934370046608,1,38,16.80083296133889,2024-05-16 21:47:52,0
CUST1420,60.0,Male,West,Secondary,Salaried,468198.64835353324,549303.077370638,Business,786.1252856042286,1,36,41.96210834526897,2021-12-26 16:05:40,0
CUST1421,21.0,Female,East,Graduate,Salaried,267104.6529333556,246700.91520004044,Car,647.0947253267263,1,45,2.5993971087166954,2024-05-25 07:46:20,1
CUST1422,36.0,Other,East,Secondary,Salaried,784002.2920010792,246154.46045582052,Home,649.822986442355,1,44,1.8032978836087417,2019-07-19 20:37:29,0
CUST1423,59.0,Female,East,Graduate,Self-Employed,539727.3759119628,377946.4266710005,Car,775.4404024834655,1,50,4.170011477794929,2019-11-09 09:14:13,0
CUST1424,25.0,Male,South,Secondary,Salaried,596816.4309995516,250251.86207371711,Car,572.3692814598998,0,41,36.14050749986853,2016-11-03 04:27:47,0
CUST1425,42.0,Female,East,Post-Graduate,Self-Employed,783202.0639582181,355513.36409140355,Other,788.2041634096545,2,40,32.18344223228913,2023-12-27 14:35:37,1
CUST1426,49.0,Male,South,Secondary,Salaried,455546.22326922265,463758.92019367474,Business,727.8328856294589,2,34,20.811252419694547,2024-01-09 10:50:39,0
CUST1427,23.0,Female,West,Secondary,Salaried,537602.5982703991,199457.74928279014,Other,576.0624828815987,1,39,15.788436295611993,2018-03-05 17:16:32,1
CUST1428,32.0,Male,East,Primary,Salaried,388734.4001388517,34029.8588491946,Education,596.5384800124708,3,35,54.80424267676292,2017-05-03 23:50:11,0
CUST1429,46.0,Female,East,Secondary,Self-Employed,388299.25580083753,148634.2313639706,Car,608.0149733054168,1,53,36.38551930594467,2017-02-01 22:05:21,0
CUST1430,36.0,Male,North,Graduate,Salaried,415883.4211988242,501424.9411562427,Education,503.3148628810328,0,48,41.77515473484678,2017-04-08 03:44:54,1
CUST1431,57.0,Female,South,Secondary,Self-Employed,501501.9218332669,237932.22213760967,Other,670.8377399256705,3,37,41.95125819562534,2018-01-31 20:23:09,0
CUST1432,42.0,Male,West,Post-Graduate,Salaried,523040.8931653869,198098.9312051692,Business,579.6842397401717,3,33,25.73068818169012,2019-12-02 07:38:53,0
CUST1433,,,North,Primary,,,488977.12876522087,Other,,0,35,15.312906500981413,2018-12-12 05:41:27,0
CUST1434,34.0,Female,North,Secondary,Salaried,421756.6103916201,228480.24952970303,Business,546.7245399739827,1,40,50.0024081765325,2017-10-27 10:11:53,0
CUST1435,48.0,Male,West,Secondary,Self-Employed,663926.5351834953,69180.89893486598,Business,723.84105895156,2,28,65.09476071709713,2018-07-18 02:56:06,0
CUST1436,25.0,Female,North,Primary,Salaried,697000.2583046455,98402.23177220613,Home,709.0100744104402,1,49,1.0,2020-01-24 20:23:17,0
CUST1437,50.0,Female,South,Secondary,Unemployed,506435.5634335468,312134.296752882,Car,593.5296788751828,0,60,1.3232835989957672,2018-09-28 07:07:00,0
CUST1438,25.0,Male,South,Graduate,Salaried,439055.0855163238,233249.84053486085,Other,678.7719326305693,0,30,79.69854200534027,2018-11-24 11:30:54,1
CUST1439,32.0,Male,East,Graduate,Salaried,617015.806395998,581167.2657729787,Business,656.6336447447663,2,41,8.114205766606188,2018-03-23 21:51:27,0
CUST1440,36.0,Female,North,Graduate,Salaried,559416.507397911,156379.1505522442,Other,768.5839588922329,3,39,51.66203513570204,2024-02-03 04:51:22,0
CUST1441,46.0,Male,East,Graduate,Self-Employed,644070.3658547091,201652.166235996,Other,567.4016825684103,0,39,12.308076379231116,2017-08-19 16:31:53,1
CUST1442,46.0,Female,North,Graduate,Salaried,913973.2872519934,142813.97041839818,Business,637.8161617204682,0,47,3.1702808066170354,2022-12-30 04:33:17,0
CUST1443,41.0,Male,South,Primary,Self-Employed,613727.409685543,177662.94972555467,Education,598.7453090633782,1,42,2.096586609267682,2024-06-07 20:30:02,0
CUST1444,59.0,Female,South,Graduate,Salaried,472153.8877439736,78030.7032202203,Car,653.5854557680134,3,41,4.255118542195168,2020-06-10 11:50:25,0
CUST1445,56.0,Male,South,Post-Graduate,Salaried,421822.0776115883,192642.07290753245,Car,692.6618882226875,0,55,7.188491893678981,2021-06-21 08:43:57,0
CUST1446,,,North,Graduate,,,235361.68186569083,Home,,5,37,16.761089419924012,2020-11-20 05:53:28,0
CUST1447,50.0,Other,South,Graduate,Unemployed,307446.73857777583,223731.39783662316,Home,620.871502288863,1,35,30.224457822343915,2023-08-19 16:36:23,0
CUST1448,57.0,Female,North,Secondary,Self-Employed,786548.7216691158,881810.058162431,Home,727.283263844589,1,42,95.0,2019-10-16 01:44:43,0
CUST1449,43.0,Female,East,Graduate,Unemployed,153344.23612884711,729482.5646923619,Car,758.5859729541154,3,35,14.56281836186145,2016-08-03 16:24:05,0
CUST1450,30.0,Male,North,Graduate,Salaried,697620.9635438612,154733.61700141418,Education,689.4812828162303,1,36,18.254873409241437,2023-02-12 14:21:50,0
CUST1451,25.0,Female,East,Graduate,Self-Employed,426387.21866495383,71227.76528184938,Car,638.9629521005472,0,46,18.443976471021926,2023-08-16 21:24:33,0
CUST1452,,,North,Post-Graduate,,,228771.68769541522,Car,,1,47,19.382497073283446,2018-01-11 06:39:37,0
CUST1453,,Male,East,Secondary,Salaried,,304341.6149626639,Car,,1,32,18.231831345794642,2015-07-15 07:29:15,0
CUST1454,51.0,Male,South,Primary,Self-Employed,889172.9319284062,144887.02154941874,Car,668.2213601123898,1,39,1.0,2022-07-24 15:30:54,0
CUST1455,30.0,Male,East,Graduate,Unemployed,,149255.46091706786,Education,518.0819329686958,2,36,1.0,2022-07-08 10:10:21,0
CUST1456,39.0,Female,South,Post-Graduate,Self-Employed,758075.7050085705,627521.3551920239,Home,695.7908185846322,1,46,2.569272294254482,2019-05-10 03:16:32,1
CUST1457,52.0,Female,South,Secondary,Self-Employed,860105.3717192012,208036.5485255763,Other,581.1544168461951,0,35,2.677289310955195,2022-08-21 01:39:02,1
CUST1458,21.0,Male,East,Secondary,Salaried,632681.0948044808,361258.884333626,Home,536.6450873219478,2,32,30.51076306298668,2016-01-12 17:50:20,1
CUST1459,25.0,Male,North,Primary,Salaried,360875.24582895753,138942.65614699037,Home,516.5324089513019,1,42,5.732688760710488,2022-09-05 00:14:36,0
CUST1460,24.0,Other,North,Secondary,Unemployed,555871.4499768455,234646.57496625872,Other,632.7116503053345,2,43,56.2768954277625,2024-01-20 15:54:06,0
CUST1461,36.0,Male,West,Graduate,Salaried,451550.3972867595,198431.05480509065,Car,568.6780510253918,2,37,65.98865157760723,2023-11-16 14:22:53,0
CUST1462,44.0,Male,North,Graduate,Self-Employed,499299.1676225402,161906.78651300183,Education,463.8910752208642,1,37,93.13167602080134,2018-12-22 01:08:23,0
CUST1463,36.0,Male,West,Secondary,Self-Employed,581075.2414701423,485619.29239014623,Education,621.3235594530552,1,38,69.95537927166151,2015-02-05 12:55:08,0
CUST1464,22.0,Female,North,Secondary,Self-Employed,573168.8715815472,105521.9000977029,Home,610.7543332091308,0,30,7.9325209648141115,2021-08-12 08:38:41,0
CUST1465,48.0,Female,North,Primary,Unemployed,682421.8322040573,290696.2234710066,Other,638.0079108273296,2,48,17.822364314419666,2019-08-16 09:55:56,0
CUST1466,52.0,Male,South,Secondary,Salaried,711460.8587560974,196207.2949678244,Business,599.6881636766099,1,28,4.823088094863492,2015-02-20 21:30:58,0
CUST1467,47.0,Male,West,Graduate,Salaried,573170.9647467085,311419.04295365745,Car,796.3463730821823,4,34,41.02446002644339,2021-06-11 18:43:24,1
CUST1468,40.0,Female,North,Post-Graduate,Salaried,680693.7836215835,197808.3715673028,Home,691.3869835746913,1,28,54.8279591417795,2015-05-13 05:24:02,0
CUST1469,44.0,Female,West,Post-Graduate,Salaried,490128.02901291166,408528.0419829997,Education,610.0309341102818,3,34,47.64373432928066,2024-08-29 08:54:27,1
CUST1470,32.0,Male,South,Primary,Salaried,862955.9651193006,138161.4822199518,Other,644.909853004211,1,32,14.201084014880541,2016-08-17 04:07:52,0
CUST1471,55.0,Female,South,Post-Graduate,Salaried,486897.7423564707,486276.1323073876,Other,763.1714133996278,2,41,35.54015211587342,2019-12-01 07:24:21,1
CUST1472,,,West,Graduate,,,238641.6618963499,Home,,2,47,2.566857878628219,2021-01-08 13:26:16,0
CUST1473,53.0,Male,South,Graduate,Unemployed,304786.5816456556,109414.4760677968,Business,538.3030548499974,4,43,1.0269249106382583,2022-07-08 01:28:06,1
CUST1474,63.0,Female,East,Graduate,Salaried,523918.5485178308,365174.01542477583,Education,572.0567551338696,1,55,34.98311359146048,2022-07-04 22:27:10,0
CUST1475,57.0,Male,East,Secondary,Salaried,533804.3652772789,215494.38960886037,Home,587.4522500781328,0,48,13.85008243854596,2022-06-26 11:18:23,0
CUST1476,32.0,Female,South,Secondary,Unemployed,655798.3589496948,87142.2608456797,Business,614.8240039251353,3,40,95.0,2021-12-28 14:00:25,0
CUST1477,23.0,Male,East,Primary,Salaried,772363.3606437647,296404.6469515384,Other,602.3661437699166,6,39,2.55785722124777,2017-11-20 20:46:50,0
CUST1478,21.0,Male,North,Secondary,Salaried,350120.95938809443,444167.68061708414,Car,652.7207403888862,1,42,48.38399428206957,2020-05-19 16:19:59,1
CUST1479,53.0,Other,West,Secondary,Salaried,378403.39159141853,524018.0683098635,Education,708.857704881511,0,47,16.34734754116334,2017-06-01 06:17:40,1
CUST1480,60.0,Male,North,Graduate,Salaried,319618.3864567524,193491.5014708435,Education,722.2128231505989,1,38,43.88330609190115,2018-03-24 01:16:30,0
CUST1481,30.0,Female,West,Graduate,Salaried,864036.8394396835,264922.02945300547,Business,623.8562125680568,1,42,42.474122477975136,2023-07-09 22:29:42,0
CUST1482,63.0,Male,South,Graduate,Unemployed,659520.9885594244,250276.5550605286,Home,519.2245184996483,0,33,61.921081569802695,2023-02-11 11:24:15,0
CUST1483,64.0,Male,North,Primary,Salaried,383125.75830857543,593552.8748433173,Other,566.7672046502606,1,43,8.840205966039571,2020-08-10 19:46:32,1
CUST1484,49.0,Male,South,Post-Graduate,Salaried,511381.0252087859,149299.08435318308,Business,608.4180168295976,1,36,74.79318432811058,2021-12-03 03:49:00,0
CUST1485,33.0,Female,South,Post-Graduate,Salaried,836352.2791322989,183726.64899075558,Car,550.3972432598914,4,41,4.112049621581783,2019-03-29 14:59:39,0
CUST1486,32.0,Male,West,Graduate,Salaried,,147144.12304473104,Car,741.2687189361291,4,44,2.1380969400988,2018-05-14 00:23:46,0
CUST1487,51.0,Female,West,Post-Graduate,Self-Employed,532562.3724417654,101773.97337643766,Car,555.6367153135418,2,30,14.123929580598624,2017-11-26 12:33:10,0
CUST1488,22.0,Male,West,Graduate,Self-Employed,443740.6586353883,281720.9465165307,Business,699.3650435788162,0,39,44.05350729913709,2016-11-19 20:28:27,0
CUST1489,55.0,Female,North,Post-Graduate,Self-Employed,395001.53723624744,634618.3027214876,Other,515.4495715981969,1,34,16.033853981505917,2018-09-13 04:38:17,0
CUST1490,43.0,Male,East,Primary,Salaried,836664.7620886313,215541.62490617478,Education,702.5760881036842,1,30,44.194240153147895,2016-06-09 07:04:08,0
CUST1491,37.0,Female,West,Secondary,Unemployed,934780.317748412,143037.4877628777,Home,638.8585034665931,2,43,32.704350342486016,2021-08-08 18:28:17,0
CUST1492,46.0,Female,West,Secondary,Self-Employed,402961.11944253044,271608.1879596875,Education,771.002456184204,0,48,5.874975832907263,2021-08-17 09:38:46,0
CUST1493,28.0,Female,North,Secondary,Self-Employed,880988.465843624,345749.8816624461,Other,559.4749914762936,5,32,74.34028138503236,2019-03-08 09:33:50,0
CUST1494,,,West,Secondary,,,221058.38199551924,Education,,2,43,1.5676694918033858,2016-06-23 11:22:36,0
CUST1495,46.0,Female,North,Graduate,Salaried,706729.5990737774,563611.9147234092,Business,620.3653918871648,2,41,57.13821158305489,2017-07-26 22:07:13,0
CUST1496,,,South,Graduate,,,149131.36837404314,Car,,1,43,9.076074026530932,2022-01-18 02:36:46,0
CUST1497,46.0,Male,West,Graduate,Self-Employed,570984.6808592735,204396.74613751483,Other,622.3215335278007,1,42,17.336084768866307,2021-03-28 09:42:26,1
CUST1498,54.0,Male,West,Secondary,Salaried,534411.6159465282,289987.3971473609,Other,623.8657147272811,0,35,13.719759299703485,2024-12-29 22:55:57,1
CUST1499,61.0,Female,South,Post-Graduate,Salaried,760216.1927576371,307361.00616560364,Education,622.5549965291469,3,50,4.7135583517379445,2023-03-25 06:02:35,1
CUST1500,27.0,Female,South,Graduate,Self-Employed,378009.4325927502,249780.26126048013,Business,484.3056093935627,4,46,11.084894133204648,2019-08-14 01:02:21,1
CUST1501,24.0,Female,South,Secondary,Self-Employed,829412.2755680861,112752.2312567211,Education,729.4667601286214,2,27,5.358759256527501,2024-11-19 08:23:38,0
CUST1502,,,West,Graduate,,,987376.6361380884,Education,,1,46,5.700337113466439,2024-12-20 06:10:54,0
CUST1503,49.0,Male,East,Secondary,Salaried,484449.8983691646,210747.9294142328,Other,673.8616883680791,3,31,5.17735202224033,2019-10-06 07:52:24,0
CUST1504,56.0,Male,East,Secondary,Self-Employed,479166.4793368291,259408.8094478548,Education,559.1399321713365,1,37,16.785492544420443,2015-07-04 05:51:20,1
CUST1505,45.0,Female,East,Post-Graduate,Salaried,323307.4976343268,351532.22196013376,Car,567.236909532137,2,41,39.9786968623113,2017-04-04 05:22:10,0
CUST1506,41.0,Male,West,Secondary,Salaried,492765.56667520205,165726.9415295796,Education,699.0539201513254,1,50,21.039441601479894,2024-04-08 18:08:29,0
CUST1507,,,South,Graduate,,,251237.96897252975,Car,,0,47,55.92147612274842,2023-07-26 07:52:55,0
CUST1508,30.0,Male,West,Post-Graduate,Salaried,387741.2936577037,161730.37202700868,Other,627.2567911557329,0,35,25.30245947452035,2020-02-25 23:10:55,0
CUST1509,57.0,Male,South,Graduate,Salaried,590907.0047741991,311554.7751360808,Business,710.2723496703348,3,43,29.226414615959673,2020-11-05 01:16:37,0
CUST1510,29.0,Female,West,Primary,Self-Employed,694583.4169050992,205743.68199335685,Car,484.8891962596407,2,39,27.535949157965433,2016-08-14 12:02:07,1
CUST1511,44.0,Male,West,Secondary,Salaried,557305.5728001163,285281.3360509113,Business,710.3249701784899,0,39,14.921354968582529,2016-04-21 12:33:57,0
CUST1512,55.0,Female,South,Primary,Self-Employed,732545.1653038533,129583.09208841754,Business,669.0208931675915,3,41,29.226310528668865,2017-12-21 01:11:31,1
CUST1513,55.0,Male,East,Graduate,Salaried,438572.0034041328,147657.41995686822,Car,570.3241607373415,1,39,1.8064122773182276,2017-04-29 17:21:53,0
CUST1514,56.0,Male,South,Graduate,Salaried,800676.552843988,107035.47428647197,Other,535.3340857295452,1,38,49.12631259642986,2023-01-15 16:52:54,0
CUST1515,38.0,Male,North,Secondary,Salaried,3746177.6469298294,792636.3852173112,Home,900.0,1,39,37.605801355818755,2019-06-06 17:14:18,1
CUST1516,59.0,Male,North,Post-Graduate,Salaried,909051.4339509486,51838.34750995569,Business,762.5790509414211,1,49,7.03355391416162,2024-02-12 08:53:50,1
CUST1517,52.0,Male,South,Graduate,Salaried,1082843.4624477467,201942.8219351317,Business,631.7525414402372,2,49,36.528945153185674,2019-05-27 12:22:59,0
CUST1518,44.0,Male,West,Secondary,Salaried,505951.28153934376,176214.24534818073,Other,581.7851987013728,0,36,1.0,2018-07-27 03:30:20,0
CUST1519,43.0,Female,North,Graduate,Salaried,514187.2246197084,265812.5335399716,Other,665.3030608109002,0,43,6.12343849920162,2021-03-14 23:12:08,0
CUST1520,52.0,Male,North,Graduate,Salaried,550751.5756102565,249387.8601101381,Education,795.6697448098779,1,32,1.6838884948437778,2016-11-07 06:38:12,0
CUST1521,57.0,Female,West,Primary,Salaried,719140.4500351029,516199.1197878624,Other,684.5039850450974,1,42,37.878992602536535,2022-03-07 09:01:38,0
CUST1522,32.0,Female,West,Secondary,Unemployed,865193.994095018,1151511.644742641,Business,693.1521590567527,1,34,35.25178531988713,2016-03-23 07:50:26,1
CUST1523,33.0,Female,East,Post-Graduate,Salaried,469438.30316603935,480471.6035283564,Car,747.8238908776445,1,35,42.001341403683604,2021-04-26 14:55:20,0
CUST1524,43.0,Male,West,Graduate,Self-Employed,676248.8532956146,185004.5033829911,Home,687.8045919507058,3,50,1.0,2019-07-07 02:11:40,0
CUST1525,45.0,Male,South,Graduate,Self-Employed,572814.5420288466,180586.5693151783,Education,587.5224234271876,2,45,17.390391953788264,2023-01-23 15:49:30,0
CUST1526,55.0,Male,South,Graduate,Unemployed,723621.8205081177,408888.5178651338,Car,510.4348038481571,2,20,30.50562035226215,2019-11-01 03:09:51,1
CUST1527,61.0,Male,East,Primary,Self-Employed,901891.5386815381,88432.3545408045,Home,576.267750417739,0,41,4.2223368225407025,2020-09-06 15:51:15,1
CUST1528,50.0,Other,North,Secondary,Salaried,551934.352513397,200963.4328360666,Home,561.621895592186,0,34,26.230609544748756,2015-06-16 00:33:52,0
CUST1529,37.0,Male,North,Graduate,Self-Employed,266026.46666525386,210472.06994905215,Home,702.7446495609062,2,46,2.196477932125679,2022-11-30 16:59:40,0
CUST1530,40.0,Male,West,Secondary,Self-Employed,748780.3353760586,344716.93841792794,Car,713.8678441079286,0,45,5.001728625046322,2019-07-03 05:43:53,0
